generation,field_name,score_gpt4o,error_type_gpt4o,explanation_gpt4o,score_llama3-70b,error_type_llama3-70b,explanation_llama3-70b
8,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,company_name,5,faithful,"The candidate value is identical to the ground-truth value, preserving the full semantic meaning.",5,faithful,"The candidate value is an exact match to the ground-truth value, preserving the same meaning and wording."
9,contact_person_name,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,contact_person_role,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,contact_person_email,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,contact_person_phone,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,is_decision_maker,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,industry,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,address,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,purpose_of_request,4,overly_general,The candidate captures the main goal of improving manufacturing but lacks specific details about increasing production speed and reducing injuries.,4,overly_general,The candidate value preserves the main idea of improving manufacturing but omits specific details about production speed and repetitive strain injuries.
9,lead_source,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,worked_with_ur_before,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,in_house_automation_resources_description,0,omitted,"The candidate provides no information about in-house automation resources, failing to convey any of the details present in the ground truth.",0,omitted,"The candidate value does not provide any information about the in-house automation resources, unlike the ground truth which describes the maintenance team and lack of dedicated engineers."
9,in_house_team_skill_level,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,installation_responsibility,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,preferred_installation_timeline,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,deployment_process_preference,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,application_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,application_criticality,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,application_type_and_sub_type,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,part_variety_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,part_dimensions_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,part_weight_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,desired_throughput,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,budget_for_project,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,project_completion_timeline_ideal,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,project_timeline_constraints,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,key_decision_makers_description,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,company_history_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,key_stakeholders_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,company_differentiation_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,primary_products_services_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
9,innovation_approach_summary,0,omitted,The field was empty or null.,0,omitted,The field was empty or null.
